"Sales_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Sales_Date"
2450;2011;3;9;38;17;2011;3;9;38;17;"2011-09-17 00:00:00"
2451;2011;3;9;39;18;2011;3;9;39;18;"2011-09-18 00:00:00"
2452;2011;3;9;39;19;2011;3;9;39;19;"2011-09-19 00:00:00"
2453;2011;3;9;39;20;2011;3;9;39;20;"2011-09-20 00:00:00"
2454;2011;3;9;39;21;2011;3;9;39;21;"2011-09-21 00:00:00"
2455;2011;3;9;39;22;2011;3;9;39;22;"2011-09-22 00:00:00"
2456;2011;3;9;39;23;2011;3;9;39;23;"2011-09-23 00:00:00"
2457;2011;3;9;39;24;2011;3;9;39;24;"2011-09-24 00:00:00"
2458;2011;3;9;40;25;2011;3;9;40;25;"2011-09-25 00:00:00"
2459;2011;3;9;40;26;2011;3;9;40;26;"2011-09-26 00:00:00"
2460;2011;3;9;40;27;2011;3;9;40;27;"2011-09-27 00:00:00"
2461;2011;3;9;40;28;2011;3;9;40;28;"2011-09-28 00:00:00"
2462;2011;3;9;40;29;2011;3;9;40;29;"2011-09-29 00:00:00"
2463;2011;3;9;40;30;2011;3;9;40;30;"2011-09-30 00:00:00"
2464;2011;4;10;40;1;2011;4;10;40;1;"2011-10-01 00:00:00"
2465;2011;4;10;41;2;2011;4;10;41;2;"2011-10-02 00:00:00"
2466;2011;4;10;41;3;2011;4;10;41;3;"2011-10-03 00:00:00"
2467;2011;4;10;41;4;2011;4;10;41;4;"2011-10-04 00:00:00"
2468;2011;4;10;41;5;2011;4;10;41;5;"2011-10-05 00:00:00"
2469;2011;4;10;41;6;2011;4;10;41;6;"2011-10-06 00:00:00"
2470;2011;4;10;41;7;2011;4;10;41;7;"2011-10-07 00:00:00"
2471;2011;4;10;41;8;2011;4;10;41;8;"2011-10-08 00:00:00"
2472;2011;4;10;42;9;2011;4;10;42;9;"2011-10-09 00:00:00"
2473;2011;4;10;42;10;2011;4;10;42;10;"2011-10-10 00:00:00"
2474;2011;4;10;42;11;2011;4;10;42;11;"2011-10-11 00:00:00"
2475;2011;4;10;42;12;2011;4;10;42;12;"2011-10-12 00:00:00"
2476;2011;4;10;42;13;2011;4;10;42;13;"2011-10-13 00:00:00"
2477;2011;4;10;42;14;2011;4;10;42;14;"2011-10-14 00:00:00"
2478;2011;4;10;42;15;2011;4;10;42;15;"2011-10-15 00:00:00"
2479;2011;4;10;43;16;2011;4;10;43;16;"2011-10-16 00:00:00"
2480;2011;4;10;43;17;2011;4;10;43;17;"2011-10-17 00:00:00"
2481;2011;4;10;43;18;2011;4;10;43;18;"2011-10-18 00:00:00"
2482;2011;4;10;43;19;2011;4;10;43;19;"2011-10-19 00:00:00"
2483;2011;4;10;43;20;2011;4;10;43;20;"2011-10-20 00:00:00"
2484;2011;4;10;43;21;2011;4;10;43;21;"2011-10-21 00:00:00"
2485;2011;4;10;43;22;2011;4;10;43;22;"2011-10-22 00:00:00"
2486;2011;4;10;44;23;2011;4;10;44;23;"2011-10-23 00:00:00"
2487;2011;4;10;44;24;2011;4;10;44;24;"2011-10-24 00:00:00"
2488;2011;4;10;44;25;2011;4;10;44;25;"2011-10-25 00:00:00"
2489;2011;4;10;44;26;2011;4;10;44;26;"2011-10-26 00:00:00"
2490;2011;4;10;44;27;2011;4;10;44;27;"2011-10-27 00:00:00"
2491;2011;4;10;44;28;2011;4;10;44;28;"2011-10-28 00:00:00"
2492;2011;4;10;44;29;2011;4;10;44;29;"2011-10-29 00:00:00"
2493;2011;4;10;45;30;2011;4;10;45;30;"2011-10-30 00:00:00"
2494;2011;4;10;45;31;2011;4;10;45;31;"2011-10-31 00:00:00"
2495;2012;3;8;34;20;2012;3;8;34;20;"2012-08-20 00:00:00"
