invoice;salesDate;qty;discounted;Customer_ID;Product_ID;SALES
18027;18/09/10;182;0;37; 80;86996.0
18397;01/02/10;185;0;9; 80;88430.0
18425;10/02/07;96;0;36; 80;45888.0
18551;24/08/07;100;0;26; 80;47800.0
18629;10/01/10;164;0;36; 80;78392.0
18688;18/08/08;69;0;21; 80;32982.0
18694;05/03/10;63;0;23; 80;30114.0
18721;31/01/05;85;0;28; 80;40630.0
18777;23/04/05;10;0;8; 80;4780.0
18819;01/06/06;37;0;36; 80;17686.0
18839;19/07/08;179;0;13; 80;85562.0
18960;07/03/05;72;0;13; 80;34416.0
18999;05/08/05;84;0;11; 80;40152.0
19048;28/10/07;56;0;14; 80;26768.0
19058;25/08/10;13;0;32; 80;6214.0
19263;29/03/09;141;0;30; 80;67398.0
19360;02/02/06;125;0;12; 80;59750.0
19394;03/01/08;27;0;22; 80;12906.0
19498;03/06/07;187;0;17; 80;89386.0
19530;07/10/06;169;0;39; 80;80782.0
19616;18/09/05;31;0;26; 80;14818.0
19618;18/09/07;69;0;26; 80;32982.0
19631;26/12/06;122;0;29; 80;58316.0
19632;18/08/10;18;0;5; 80;8604.0
19780;29/08/05;70;0;19; 80;33460.0
19785;16/12/08;43;0;9; 80;20554.0
19900;05/02/08;25;0;29; 80;11950.0
19915;10/01/05;30;0;2; 80;14340.0
19953;26/06/10;16;0;15; 80;7648.0
19991;27/02/09;80;0;40; 80;38240.0
20016;24/02/07;94;0;38; 80;44932.0
20169;19/01/07;138;0;3; 80;65964.0
20183;29/06/09;121;0;22; 80;57838.0
20189;21/03/05;62;0;15; 80;29636.0
20229;16/05/10;174;0;32; 80;83172.0
20248;12/04/10;20;0;36; 80;9560.0
20304;25/07/07;44;0;40; 80;21032.0
20330;30/07/05;147;0;25; 80;70266.0
20447;26/10/10;43;0;30; 80;20554.0
20455;23/01/05;56;0;20; 80;26768.0
20575;17/05/07;21;0;31; 80;10038.0
20586;27/05/06;69;0;7; 80;32982.0
20625;23/05/05;129;0;11; 80;61662.0
20683;29/11/09;109;0;15; 80;52102.0
20784;26/01/05;181;0;22; 80;86518.0
20888;19/06/08;145;0;18; 80;69310.0
20900;05/04/07;134;0;13; 80;64052.0
20951;13/11/05;25;0;33; 80;11950.0
20992;17/04/05;153;0;17; 80;73134.0
21029;20/02/05;102;0;18; 80;48756.0
21105;19/10/05;174;0;11; 80;83172.0
21139;12/06/08;92;0;10; 80;43976.0
21190;16/12/09;176;0;28; 80;84128.0
21208;07/08/09;189;0;29; 80;90342.0
21515;29/07/07;193;0;3; 80;92254.0
21522;25/12/05;70;0;19; 80;33460.0
21524;15/10/06;174;0;28; 80;83172.0
21552;10/05/10;196;0;6; 80;93688.0
21559;08/02/06;135;0;29; 80;64530.0
21591;09/06/06;129;0;22; 80;61662.0
21594;03/04/05;177;0;7; 80;84606.0
21595;26/07/05;78;0;17; 80;37284.0
21747;30/01/08;58;0;17; 80;27724.0
21768;29/10/06;60;0;17; 80;28680.0
21885;05/10/09;170;0;40; 80;81260.0
21971;26/10/08;119;0;23; 80;56882.0
21994;18/10/10;19;0;15; 80;9082.0
22102;08/06/07;66;0;5; 80;31548.0
22139;30/11/05;55;0;8; 80;26290.0
22188;12/08/09;164;0;23; 80;78392.0
22189;15/04/08;115;0;17; 80;54970.0
22339;30/08/10;107;0;11; 80;51146.0
22527;27/08/07;199;0;40; 80;95122.0
22576;04/10/06;182;0;8; 80;86996.0
22701;17/02/09;52;0;9; 80;24856.0
22799;21/01/07;82;0;39; 80;39196.0
22854;26/11/06;132;0;3; 80;63096.0
22873;13/05/10;183;0;40; 80;87474.0
23084;10/08/06;163;0;32; 80;77914.0
23089;31/10/09;157;0;2; 80;75046.0
23287;18/09/10;15;0;8; 80;7170.0
23328;05/04/10;161;0;39; 80;76958.0
23342;22/10/06;57;0;9; 80;27246.0
23365;20/03/09;55;0;29; 80;26290.0
23480;30/07/10;107;0;17; 80;51146.0
23488;02/12/08;21;0;24; 80;10038.0
23519;11/05/08;100;0;26; 80;47800.0
23651;11/10/05;78;0;40; 80;37284.0
23669;03/06/08;121;0;24; 80;57838.0
23728;26/10/05;58;0;9; 80;27724.0
23751;24/08/08;115;0;23; 80;54970.0
23848;24/10/09;31;0;15; 80;14818.0
23913;26/12/05;64;0;19; 80;30592.0
23960;25/07/06;160;0;16; 80;76480.0
24001;12/01/08;78;0;5; 80;37284.0
24150;11/05/05;18;0;15; 80;8604.0
24320;03/09/05;166;0;19; 80;79348.0
24336;23/04/08;31;0;40; 80;14818.0
24630;11/01/05;155;0;7; 80;74090.0
24637;16/09/05;103;0;9; 80;49234.0
24733;23/01/07;166;0;37; 80;79348.0
24784;07/08/07;192;0;14; 80;91776.0
24854;08/05/07;29;0;33; 80;13862.0
24867;11/11/06;149;0;24; 80;71222.0
25237;11/08/10;36;0;17; 80;17208.0
25373;29/12/07;184;0;39; 80;87952.0
25472;04/01/10;147;0;8; 80;70266.0
25473;09/03/09;20;0;15; 80;9560.0
25503;13/08/09;53;0;17; 80;25334.0
25667;04/11/06;150;0;28; 80;71700.0
25672;01/09/06;161;0;20; 80;76958.0
25802;12/07/06;160;0;25; 80;76480.0
25891;17/02/09;143;0;26; 80;68354.0
25932;27/12/08;82;0;2; 80;39196.0
26186;21/07/05;79;0;26; 80;37762.0
26284;23/01/06;124;0;32; 80;59272.0
26386;12/12/09;94;0;16; 80;44932.0
26387;06/08/09;70;0;33; 80;33460.0
26429;20/10/08;136;0;35; 80;65008.0
26435;15/02/07;181;0;20; 80;86518.0
26610;10/03/08;86;0;32; 80;41108.0
26627;25/08/08;25;0;40; 80;11950.0
26765;28/01/09;184;0;39; 80;87952.0
26802;13/10/06;22;0;6; 80;10516.0
26896;12/10/06;10;0;18; 80;4780.0
26922;11/06/09;32;0;40; 80;15296.0
26932;17/02/06;82;0;19; 80;39196.0
27093;31/03/05;176;0;31; 80;84128.0
27152;15/10/05;118;0;36; 80;56404.0
27173;03/09/07;183;0;6; 80;87474.0
27197;18/02/07;53;0;13; 80;25334.0
27248;03/12/07;135;0;23; 80;64530.0
27341;30/10/07;122;0;29; 80;58316.0
27372;23/06/06;67;0;26; 80;32026.0
27481;09/02/06;108;0;19; 80;51624.0
27485;29/08/06;61;0;5; 80;29158.0
27550;06/01/07;96;0;25; 80;45888.0
27562;10/08/09;196;0;32; 80;93688.0
27620;03/06/06;181;0;11; 80;86518.0
27633;07/03/10;169;0;14; 80;80782.0
27643;29/04/06;13;0;21; 80;6214.0
27666;24/02/09;86;0;36; 80;41108.0
27759;19/10/06;47;0;23; 80;22466.0
27762;04/11/06;173;0;10; 80;82694.0
27857;28/02/10;11;0;12; 80;5258.0
28060;22/11/09;200;0;6; 80;95600.0
28080;22/12/07;114;0;3; 80;54492.0
28205;01/12/06;102;0;29; 80;48756.0
28263;27/09/06;145;0;7; 80;69310.0
28336;15/07/08;10;0;8; 80;4780.0
28376;23/09/09;109;0;26; 80;52102.0
28390;17/01/08;192;0;11; 80;91776.0
28437;17/10/05;60;0;2; 80;28680.0
28522;04/02/07;103;0;7; 80;49234.0
28572;05/10/05;11;0;21; 80;5258.0
28574;05/11/09;11;0;31; 80;5258.0
28741;05/10/09;65;0;25; 80;31070.0
28777;24/10/05;156;0;30; 80;74568.0
28819;12/02/07;111;0;39; 80;53058.0
28832;18/01/08;110;0;17; 80;52580.0
28840;02/07/07;37;0;14; 80;17686.0
28891;06/02/09;64;0;21; 80;30592.0
28962;21/01/08;72;0;3; 80;34416.0
29007;22/11/06;155;0;13; 80;74090.0
29060;25/09/10;175;0;29; 80;83650.0
29094;28/10/08;185;0;21; 80;88430.0
29232;13/08/09;160;0;35; 80;76480.0
29270;13/05/08;161;0;33; 80;76958.0
29381;06/10/09;133;0;22; 80;63574.0
29543;18/06/06;70;0;37; 80;33460.0
29628;10/10/05;12;0;26; 80;5736.0
29701;25/07/05;121;0;7; 80;57838.0
29703;12/04/05;93;0;33; 80;44454.0
29733;18/02/10;73;0;28; 80;34894.0
29773;31/05/08;50;0;5; 80;23900.0
29831;12/03/07;120;0;6; 80;57360.0
29855;24/08/10;176;0;1; 80;84128.0
29902;13/02/08;162;0;9; 80;77436.0
29935;22/12/07;71;0;18; 80;33938.0
30027;19/01/09;40;0;17; 80;19120.0
30233;23/10/06;179;0;15; 80;85562.0
30298;19/05/10;73;0;31; 80;34894.0
30307;16/01/08;74;0;26; 80;35372.0
30399;08/07/09;75;0;39; 80;35850.0
30560;27/06/07;76;0;28; 80;36328.0
30609;21/06/08;97;0;34; 80;46366.0
30635;28/08/05;33;0;24; 80;15774.0
30660;11/08/10;102;0;12; 80;48756.0
30666;14/03/05;13;0;29; 80;6214.0
30738;13/09/06;64;0;37; 80;30592.0
30848;06/05/05;75;0;38; 80;35850.0
30857;25/10/06;163;0;14; 80;77914.0
30945;14/12/06;186;0;19; 80;88908.0
31023;10/10/10;114;0;20; 80;54492.0
31184;22/02/09;63;0;10; 80;30114.0
31190;21/12/07;48;0;6; 80;22944.0
31216;26/02/06;32;0;30; 80;15296.0
31239;03/01/07;55;0;11; 80;26290.0
31248;05/11/05;45;0;26; 80;21510.0
31261;29/01/06;175;0;11; 80;83650.0
31282;09/02/10;84;0;38; 80;40152.0
31469;24/05/07;102;0;31; 80;48756.0
31504;06/07/07;105;0;7; 80;50190.0
31546;22/02/07;80;0;4; 80;38240.0
31641;16/04/08;31;0;2; 80;14818.0
31766;02/12/05;92;0;34; 80;43976.0
31800;09/09/05;191;0;25; 80;91298.0
31818;01/04/07;89;0;32; 80;42542.0
31900;28/01/08;176;0;11; 80;84128.0
31930;22/02/10;13;0;37; 80;6214.0
31980;06/09/06;96;0;23; 80;45888.0
31982;04/07/07;151;0;35; 80;72178.0
32001;28/06/10;165;0;21; 80;78870.0
32065;11/12/09;79;0;14; 80;37762.0
32075;19/01/09;92;0;29; 80;43976.0
32111;24/08/08;21;0;2; 80;10038.0
32326;22/06/10;110;0;22; 80;52580.0
32417;16/05/07;77;0;1; 80;36806.0
32427;02/06/10;76;0;25; 80;36328.0
32445;19/11/05;87;0;27; 80;41586.0
32500;19/08/06;22;0;12; 80;10516.0
32648;01/02/07;190;0;15; 80;90820.0
32678;05/06/07;128;0;15; 80;61184.0
32684;08/04/09;43;0;28; 80;20554.0
32792;30/06/06;52;0;10; 80;24856.0
32806;07/05/06;141;0;40; 80;67398.0
32826;08/05/08;27;0;38; 80;12906.0
32987;08/05/10;121;0;31; 80;57838.0
33040;12/04/09;57;0;11; 80;27246.0
33054;26/02/07;200;0;27; 80;95600.0
33074;21/09/06;104;0;2; 80;49712.0
33141;17/07/06;101;0;33; 80;48278.0
33191;03/07/08;110;0;7; 80;52580.0
33214;16/02/05;159;0;3; 80;76002.0
33226;29/03/05;17;0;19; 80;8126.0
33304;18/02/06;95;0;3; 80;45410.0
33334;21/11/09;16;0;33; 80;7648.0
33426;07/08/07;52;0;34; 80;24856.0
33496;18/05/08;89;0;31; 80;42542.0
33530;18/06/09;61;0;28; 80;29158.0
33672;31/12/09;65;0;21; 80;31070.0
33740;20/05/05;50;0;2; 80;23900.0
33767;17/07/10;68;0;34; 80;32504.0
33834;01/04/09;193;0;21; 80;92254.0
33978;11/10/05;37;0;8; 80;17686.0
34075;14/11/06;127;0;5; 80;60706.0
34167;21/02/06;16;0;30; 80;7648.0
34184;05/07/07;10;0;38; 80;4780.0
34261;05/03/09;184;0;38; 80;87952.0
34279;24/12/05;101;0;19; 80;48278.0
34304;21/09/07;22;0;25; 80;10516.0
34338;04/07/05;50;0;18; 80;23900.0
34431;25/03/06;80;0;35; 80;38240.0
34680;06/03/08;79;0;26; 80;37762.0
34712;13/06/10;188;0;25; 80;89864.0
34735;18/10/06;12;0;17; 80;5736.0
34741;25/12/08;52;0;11; 80;24856.0
34848;02/09/08;162;0;37; 80;77436.0
34963;21/03/10;191;0;16; 80;91298.0
34990;17/01/07;190;0;30; 80;90820.0
35197;02/02/07;100;0;28; 80;47800.0
35311;25/07/06;152;0;30; 80;72656.0
35334;11/06/05;153;0;24; 80;73134.0
35411;02/08/06;159;0;21; 80;76002.0
35422;27/12/08;120;0;3; 80;57360.0
35483;08/10/10;22;0;36; 80;10516.0
35527;25/05/07;127;0;37; 80;60706.0
35641;04/07/10;140;0;20; 80;66920.0
35674;17/10/07;127;0;37; 80;60706.0
35705;15/06/06;93;0;24; 80;44454.0
35999;17/11/05;91;0;6; 80;43498.0
36013;04/03/09;138;0;2; 80;65964.0
36025;23/01/05;100;0;30; 80;47800.0
36082;27/06/09;73;0;19; 80;34894.0
36208;06/10/06;189;0;29; 80;90342.0
36285;19/09/05;50;0;1; 80;23900.0
36350;13/12/07;113;0;18; 80;54014.0
36400;18/10/09;46;0;4; 80;21988.0
36442;14/06/07;93;0;6; 80;44454.0
36611;19/12/05;40;0;36; 80;19120.0
36765;12/08/08;199;0;24; 80;95122.0
36776;16/03/07;68;0;7; 80;32504.0
36819;11/08/07;60;0;36; 80;28680.0
36847;22/05/10;67;0;30; 80;32026.0
36944;10/04/10;139;0;35; 80;66442.0
36994;05/06/06;156;0;14; 80;74568.0
37012;11/02/10;143;0;6; 80;68354.0
37123;23/02/08;39;0;24; 80;18642.0
37236;27/06/09;165;0;8; 80;78870.0
37403;04/03/09;153;0;7; 80;73134.0
37414;25/08/05;87;0;23; 80;41586.0
37424;28/12/05;192;0;27; 80;91776.0
37425;01/05/05;86;0;24; 80;41108.0
37474;30/04/07;47;0;32; 80;22466.0
37512;02/08/07;146;0;18; 80;69788.0
37565;16/02/06;40;0;13; 80;19120.0
37581;17/07/10;143;0;17; 80;68354.0
37628;16/06/05;46;0;13; 80;21988.0
37672;14/09/07;169;0;31; 80;80782.0
37803;11/10/08;139;0;35; 80;66442.0
37838;29/02/08;97;0;36; 80;46366.0
37920;01/09/05;34;0;24; 80;16252.0
37928;06/02/09;190;0;2; 80;90820.0
38184;11/07/10;12;0;23; 80;5736.0
38229;08/05/10;134;0;36; 80;64052.0
38414;28/11/05;92;0;17; 80;43976.0
38418;18/06/08;198;0;11; 80;94644.0
38424;05/01/09;25;0;33; 80;11950.0
38441;01/04/08;172;0;38; 80;82216.0
38447;23/04/07;193;0;35; 80;92254.0
38613;14/07/06;111;0;10; 80;53058.0
38694;15/07/09;105;0;5; 80;50190.0
38755;15/03/10;127;0;17; 80;60706.0
38764;05/03/07;104;0;37; 80;49712.0
38883;03/05/10;181;0;32; 80;86518.0
38944;09/02/10;61;0;25; 80;29158.0
38959;06/09/06;147;0;26; 80;70266.0
38990;31/03/08;169;0;17; 80;80782.0
39000;17/09/10;62;0;39; 80;29636.0
39126;28/05/09;74;0;17; 80;35372.0
39127;04/08/09;65;0;24; 80;31070.0
39153;11/09/08;60;0;24; 80;28680.0
39193;21/02/06;156;0;12; 80;74568.0
39341;02/06/10;125;0;33; 80;59750.0
39442;14/02/05;85;0;29; 80;40630.0
39462;27/05/05;96;0;34; 80;45888.0
39517;09/05/10;199;0;34; 80;95122.0
39544;06/02/09;115;0;13; 80;54970.0
39555;30/08/08;169;0;15; 80;80782.0
39613;29/11/06;159;0;35; 80;76002.0
39835;12/02/08;74;0;12; 80;35372.0
39864;02/02/05;24;0;8; 80;11472.0
39951;09/03/06;91;0;31; 80;43498.0
40083;02/12/07;113;0;37; 80;54014.0
40094;02/01/10;88;0;8; 80;42064.0
40100;25/06/10;19;0;21; 80;9082.0
40168;18/04/07;177;0;24; 80;84606.0
40193;26/01/08;190;0;7; 80;90820.0
40224;02/04/10;161;0;27; 80;76958.0
40260;10/06/06;151;0;1; 80;72178.0
40471;09/02/05;173;0;13; 80;82694.0
40690;13/05/06;168;0;15; 80;80304.0
40715;19/07/07;55;0;10; 80;26290.0
40750;20/09/05;113;0;8; 80;54014.0
40789;08/04/09;91;0;14; 80;43498.0
40976;18/10/09;183;0;12; 80;87474.0
41056;05/06/09;166;0;39; 80;79348.0
41059;19/06/09;115;0;37; 80;54970.0
41324;18/10/10;52;0;18; 80;24856.0
41326;26/08/08;174;0;25; 80;83172.0
41338;09/07/05;132;0;36; 80;63096.0
41368;30/10/09;39;0;22; 80;18642.0
41383;09/11/05;123;0;40; 80;58794.0
41547;21/07/06;190;0;19; 80;90820.0
41592;25/03/08;37;0;32; 80;17686.0
41742;06/02/07;62;0;18; 80;29636.0
41801;02/11/09;104;0;17; 80;49712.0
41816;12/05/08;66;0;11; 80;31548.0
41880;28/07/06;10;0;18; 80;4780.0
41928;06/06/07;70;0;1; 80;33460.0
41934;28/01/08;193;0;20; 80;92254.0
41943;01/01/09;87;0;11; 80;41586.0
41961;11/04/10;76;0;3; 80;36328.0
42012;14/02/09;166;0;7; 80;79348.0
42095;30/01/06;100;0;20; 80;47800.0
42271;20/12/08;101;0;10; 80;48278.0
42309;12/01/08;108;0;7; 80;51624.0
42316;21/04/10;96;0;36; 80;45888.0
42353;27/08/07;85;0;39; 80;40630.0
42379;06/09/10;75;0;6; 80;35850.0
42425;10/01/06;59;0;20; 80;28202.0
42506;12/10/09;62;0;36; 80;29636.0
42596;30/05/08;40;0;23; 80;19120.0
42631;20/04/05;69;0;31; 80;32982.0
42671;05/10/05;162;0;16; 80;77436.0
42693;21/04/08;120;0;34; 80;57360.0
42697;21/06/07;83;0;15; 80;39674.0
42728;02/04/09;40;0;37; 80;19120.0
42732;01/02/05;65;0;28; 80;31070.0
42769;09/05/10;60;0;10; 80;28680.0
42814;25/05/05;154;0;26; 80;73612.0
42828;03/03/08;118;0;31; 80;56404.0
42840;19/05/09;26;0;21; 80;12428.0
43022;05/06/08;57;0;38; 80;27246.0
43069;10/11/08;46;0;18; 80;21988.0
43113;19/08/05;47;0;3; 80;22466.0
43218;01/04/05;108;0;6; 80;51624.0
43231;10/06/07;164;0;4; 80;78392.0
43281;05/06/07;183;0;19; 80;87474.0
43307;22/04/09;124;0;1; 80;59272.0
43435;03/10/08;136;0;14; 80;65008.0
43554;22/07/07;85;0;37; 80;40630.0
43723;13/10/09;149;0;14; 80;71222.0
43785;08/09/07;79;0;12; 80;37762.0
43890;24/12/06;117;0;31; 80;55926.0
43951;13/12/05;191;0;23; 80;91298.0
44106;14/12/06;30;0;26; 80;14340.0
44122;08/04/08;162;0;7; 80;77436.0
44126;08/04/07;144;0;7; 80;68832.0
44173;31/08/08;13;0;35; 80;6214.0
44199;25/08/07;73;0;7; 80;34894.0
44424;01/05/07;145;0;22; 80;69310.0
44441;23/01/05;146;0;25; 80;69788.0
44477;13/03/05;100;0;11; 80;47800.0
44486;22/11/06;124;0;19; 80;59272.0
44550;31/05/08;196;0;10; 80;93688.0
44560;24/12/06;132;0;17; 80;63096.0
44615;24/02/06;165;0;22; 80;78870.0
44621;24/01/09;179;0;17; 80;85562.0
44624;24/01/05;181;0;17; 80;86518.0
44671;27/05/05;80;0;38; 80;38240.0
44687;11/03/09;90;0;33; 80;43020.0
44832;14/10/08;190;0;2; 80;90820.0
45106;03/03/08;69;0;1; 80;32982.0
45146;06/02/06;130;0;3; 80;62140.0
45229;24/05/09;90;0;24; 80;43020.0
45320;18/11/07;190;0;4; 80;90820.0
45490;20/02/06;111;0;5; 80;53058.0
45501;29/07/05;100;0;5; 80;47800.0
45506;09/03/09;76;0;26; 80;36328.0
45538;17/08/05;26;0;16; 80;12428.0
45600;11/04/07;105;0;18; 80;50190.0
45704;20/08/09;144;0;32; 80;68832.0
45731;14/04/06;102;0;40; 80;48756.0
45849;15/10/06;83;0;16; 80;39674.0
45874;06/09/06;53;0;25; 80;25334.0
45897;06/11/06;199;0;30; 80;95122.0
45967;18/11/09;91;0;13; 80;43498.0
45968;24/11/05;193;0;33; 80;92254.0
45982;24/08/10;47;0;6; 80;22466.0
46069;27/10/09;135;0;25; 80;64530.0
46419;24/11/08;65;0;36; 80;31070.0
46524;23/09/08;109;0;37; 80;52102.0
46645;20/05/08;99;0;33; 80;47322.0
46678;03/03/09;101;0;26; 80;48278.0
46763;20/03/09;45;0;34; 80;21510.0
46777;27/12/08;92;0;35; 80;43976.0
46916;24/06/08;155;0;30; 80;74090.0
46929;15/03/06;141;0;25; 80;67398.0
46979;16/11/09;140;0;11; 80;66920.0
46981;14/06/06;171;0;22; 80;81738.0
46986;14/06/08;123;0;22; 80;58794.0
47257;02/04/08;147;0;11; 80;70266.0
47259;02/04/05;78;0;11; 80;37284.0
47273;20/02/05;189;0;12; 80;90342.0
47323;05/05/08;101;0;19; 80;48278.0
47387;24/02/07;55;0;28; 80;26290.0
47388;26/02/05;80;0;12; 80;38240.0
47399;12/03/07;131;0;7; 80;62618.0
47404;10/02/05;33;0;13; 80;15774.0
47503;13/01/08;157;0;1; 80;75046.0
47540;09/10/10;52;0;13; 80;24856.0
47567;05/07/09;82;0;25; 80;39196.0
47799;19/06/07;198;0;3; 80;94644.0
47919;27/01/07;171;0;14; 80;81738.0
47923;18/12/09;19;0;20; 80;9082.0
47965;24/07/10;151;0;1; 80;72178.0
48015;12/04/06;197;0;39; 80;94166.0
48036;08/06/08;132;0;2; 80;63096.0
48191;18/11/05;117;0;19; 80;55926.0
48329;17/02/08;150;0;2; 80;71700.0
48349;04/01/10;96;0;11; 80;45888.0
48440;09/10/09;100;0;16; 80;47800.0
48474;30/10/05;169;0;11; 80;80782.0
48664;24/02/09;175;0;17; 80;83650.0
48673;15/11/05;166;0;29; 80;79348.0
48727;08/07/08;25;0;13; 80;11950.0
48746;21/10/06;165;0;10; 80;78870.0
48793;27/06/07;171;0;38; 80;81738.0
48838;12/10/06;20;0;20; 80;9560.0
48841;17/03/10;60;0;9; 80;28680.0
48865;27/03/06;98;0;34; 80;46844.0
48871;30/07/09;37;0;30; 80;17686.0
48938;17/03/08;62;0;15; 80;29636.0
48940;08/02/06;157;0;10; 80;75046.0
49000;25/10/05;52;0;26; 80;24856.0
49225;04/07/06;103;0;23; 80;49234.0
49325;12/01/05;185;0;10; 80;88430.0
49453;26/10/09;182;0;22; 80;86996.0
49486;12/05/08;60;0;34; 80;28680.0
49501;24/01/10;183;0;19; 80;87474.0
49694;03/09/07;56;0;39; 80;26768.0
49742;04/02/09;34;0;29; 80;16252.0
49777;27/01/08;193;0;13; 80;92254.0
49791;27/01/06;14;0;20; 80;6692.0
49796;30/03/07;186;0;31; 80;88908.0
49829;24/03/09;175;0;31; 80;83650.0
49931;04/05/10;183;0;40; 80;87474.0
49958;26/12/05;41;0;3; 80;19598.0
49976;18/08/08;130;0;9; 80;62140.0
49980;26/12/09;56;0;28; 80;26768.0
50084;09/04/10;111;0;38; 80;53058.0
50186;26/03/08;97;0;8; 80;46366.0
50248;25/03/06;27;0;11; 80;12906.0
50331;19/07/10;189;0;3; 80;90342.0
50335;28/08/10;75;0;5; 80;35850.0
50340;01/12/08;55;0;26; 80;26290.0
50444;04/09/09;16;0;31; 80;7648.0
50492;30/01/06;33;0;28; 80;15774.0
50518;23/09/06;87;0;28; 80;41586.0
50548;13/01/05;62;0;17; 80;29636.0
50634;15/12/08;140;0;29; 80;66920.0
50645;20/02/06;24;0;33; 80;11472.0
50654;28/02/08;65;0;21; 80;31070.0
50785;30/10/10;153;0;30; 80;73134.0
50810;20/06/08;155;0;32; 80;74090.0
50992;17/08/06;30;0;22; 80;14340.0
51014;03/07/07;116;0;23; 80;55448.0
51067;12/03/10;111;0;34; 80;53058.0
51172;27/01/09;54;0;9; 80;25812.0
51194;02/07/06;116;0;11; 80;55448.0
51236;26/04/07;58;0;36; 80;27724.0
51326;13/09/07;101;0;16; 80;48278.0
51445;13/02/07;200;0;1; 80;95600.0
51617;21/08/06;161;0;31; 80;76958.0
51662;26/06/07;40;0;23; 80;19120.0
51686;26/01/07;11;0;30; 80;5258.0
51751;11/10/10;128;0;5; 80;61184.0
51776;06/05/10;122;0;5; 80;58316.0
51863;01/03/05;115;0;36; 80;54970.0
51995;01/07/09;77;0;29; 80;36806.0
52006;15/01/10;124;0;11; 80;59272.0
52179;18/08/05;146;0;39; 80;69788.0
52183;05/06/10;35;0;40; 80;16730.0
52295;12/06/09;198;0;36; 80;94644.0
52487;04/04/07;181;0;35; 80;86518.0
52499;24/10/07;35;0;30; 80;16730.0
52752;05/08/07;87;0;13; 80;41586.0
52768;15/07/10;107;0;26; 80;51146.0
52911;28/05/07;159;0;8; 80;76002.0
53165;19/01/10;115;0;14; 80;54970.0
53202;26/10/06;98;0;26; 80;46844.0
53211;20/09/08;101;0;36; 80;48278.0
53360;07/01/06;49;0;32; 80;23422.0
53420;29/06/08;106;0;1; 80;50668.0
53537;20/04/05;80;0;12; 80;38240.0
53594;11/06/07;170;0;28; 80;81260.0
53643;23/07/05;168;0;36; 80;80304.0
53650;16/04/09;185;0;12; 80;88430.0
53698;12/04/10;33;0;3; 80;15774.0
53787;10/07/07;176;0;11; 80;84128.0
53860;07/01/09;41;0;2; 80;19598.0
53863;31/05/06;65;0;20; 80;31070.0
53882;11/06/08;98;0;19; 80;46844.0
53951;24/05/05;73;0;23; 80;34894.0
54080;30/10/05;177;0;16; 80;84606.0
54108;07/10/09;44;0;10; 80;21032.0
54124;27/07/10;35;0;35; 80;16730.0
54308;22/08/10;198;0;19; 80;94644.0
54311;04/10/09;133;0;9; 80;63574.0
54428;18/12/05;73;0;37; 80;34894.0
54467;26/03/10;168;0;11; 80;80304.0
54514;07/04/06;160;0;25; 80;76480.0
54588;28/09/09;85;0;18; 80;40630.0
54712;14/08/07;121;0;11; 80;57838.0
54721;04/08/06;167;0;33; 80;79826.0
54729;23/10/06;197;0;4; 80;94166.0
54734;17/02/09;162;0;12; 80;77436.0
55133;23/01/10;97;0;21; 80;46366.0
55139;28/04/07;129;0;2; 80;61662.0
55175;05/07/07;24;0;15; 80;11472.0
55250;03/04/05;135;0;20; 80;64530.0
55431;13/01/05;24;0;30; 80;11472.0
55458;22/12/09;67;0;21; 80;32026.0
55529;10/01/05;95;0;23; 80;45410.0
1;31/12/08;102;0;28; 81;12444.0
63;14/06/06;131;0;25; 81;15982.0
121;15/01/07;188;0;23; 81;22936.0
143;08/12/05;184;0;27; 81;22448.0
148;19/01/05;200;0;34; 81;24400.0
165;20/09/10;179;0;12; 81;21838.0
201;09/07/09;195;0;29; 81;23790.0
345;17/06/09;75;0;7; 81;9150.0
425;16/01/08;155;0;28; 81;18910.0
459;07/08/07;124;0;26; 81;15128.0
497;05/10/06;74;0;8; 81;9028.0
509;24/07/06;81;0;27; 81;9882.0
516;10/01/06;73;0;10; 81;8906.0
562;08/07/10;169;0;5; 81;20618.0
581;16/12/06;78;0;34; 81;9516.0
615;02/01/08;145;0;33; 81;17690.0
689;10/10/10;59;0;9; 81;7198.0
694;24/07/06;15;0;28; 81;1830.0
757;14/01/10;118;0;29; 81;14396.0
780;20/04/06;176;0;28; 81;21472.0
897;27/01/06;41;0;22; 81;5002.0
1054;06/04/09;21;0;5; 81;2562.0
1143;14/07/10;158;0;20; 81;19276.0
1212;27/08/05;145;0;26; 81;17690.0
1230;02/01/08;120;0;17; 81;14640.0
1292;16/05/08;115;0;32; 81;14030.0
1437;19/03/10;149;0;27; 81;18178.0
1683;29/08/08;156;0;33; 81;19032.0
1715;23/09/05;148;0;27; 81;18056.0
1737;26/08/10;190;0;4; 81;23180.0
1782;08/04/07;147;0;20; 81;17934.0
1839;10/02/06;24;0;40; 81;2928.0
2034;07/09/10;178;0;27; 81;21716.0
2055;31/10/06;164;0;9; 81;20008.0
2261;27/08/10;130;0;4; 81;15860.0
2508;23/02/06;94;0;12; 81;11468.0
2546;31/03/06;54;0;27; 81;6588.0
2633;27/06/09;199;0;31; 81;24278.0
2636;06/04/07;62;0;33; 81;7564.0
2718;25/10/09;166;0;14; 81;20252.0
2940;25/01/07;127;0;20; 81;15494.0
2970;03/08/08;185;0;8; 81;22570.0
2998;23/04/09;40;0;38; 81;4880.0
